url,header,release time,article content,formatted date,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
https://www.reuters.com/article/us-health-coronavirus-europe-carmakers/european-carmakers-restart-production-as-coronavirus-lockdowns-ease-idUSKCN2280O2,['European carmakers restart production as coronavirus lockdowns ease'],"['April 26, 2020 /  5:29 PM / 9 days ago']","['FRANKFURT (Reuters) - Volkswagen (', ') will restart production at its Wolfsburg factory in Germany on Monday, the latest of a fleet of European carmakers to take advantage of eased coronavirus lockdown rules to resume manufacturing. ', 'VW, the world’s largest car manufacturer, is celebrating the reopening of its biggest plant, in Wolfsburg, by projecting a cartoon of a VW logo squashing coronaviruses.  ', 'Encouraged by a fall in infection rates, Germany has allowed small retail stores to reopen, provided they adhere to strict distancing and hygiene rules. Now large corporations are following suit. ', 'BMW (', '), Daimler (', ') and VW are banking on Germany’s ability to trace and contain the new coronavirus, and a healthcare system capable of extensive testing to identify possible carriers of the disease. ', 'This stands in stark contrast to the United States, where the head of the United Auto Workers union said on Thursday it was “too soon and too risky” to reopen auto plants in early May, citing insufficient coronavirus testing. ', 'European factories have changed work patterns, to incorporate more rigorous hygiene and cleaning intervals as well as more generous spacing between workers. ', 'As part of Volkswagen’s cartoon, the VW logo celebrates with a “thumbs-up” after defeating the virus. ', '“On Monday, the German auto industry is back. We at Volkswagen have used the five-week pause to prepare ourselves for restarting production,” said VW works council chief Bernd Osterloh. ', 'BMW says it is cranking up engine manufacturing starting this Monday. BMW wants to reopen its British plant in Goodwood and its Spartanburg, South Carolina on May 4, followed by Dingolfing, Germany and San Luis Potosi in Mexico on May 11, depending on market demand, the carmaker said. ', 'Other plants in Leipzig, Regensburg, and Rosslyn South Africa will open after May 18, starting with a one-shift system the carmaker said. BMW’s factory in Shenyang, China has been producing since Feb. 17.  ', 'Workers need to wear masks and keep a distance to one another. The seating order on BMW factory buses has been changed, as has the process for entering and exiting the bus. ', 'Workers need to come to the plant already wearing their factory clothes, to avoid time stuck in changing rooms, and designated pathways in the plant have been altered to ensure there is “one-way” traffic only, BMW said. ', 'Mercedes-Benz plants in Sindelfingen and Bremen are also making preparations to ramp up production. ', 'Unlike Italy and Spain, Germany never banned car production, though factories came to a standstill after authorities restricted the movement of people and ordered the closure of car dealerships, hitting demand. ', 'FiatChrysler will open its Sevel plant in central Italy on Monday, with plans to resume production at a rate of between 70%-80%. ', 'In France, Toyota this week restarted an assembly plant in Valenciennes and Renault began producing engines at its factory in Cleon, west of Paris. It will be followed by Renault’s Flins plant, west of Paris, where only 25% of the workforce is due to resume work.  ', 'Sweden’s Volvo Cars reopened its Torslanda factory this week after overhauling its production processes. ', '“The economy has come to a halt in Europe. A vaccine will take a long long time. It is important to restart in a safe way. Hopefully we can contribute to a normalization,” Volvo cars Chief Executive Hakan Samuelsson told Reuters. ', 'Reporting by Edward Taylor, Gilles Guillaume, Joern Poltz and Giulio Piovaccari; Editing by Frances Kerry']",2020-04-26 17:29:00,0.0,1.0,0.0,0.0,0.025,0.904,0.071,0.9798
https://www.reuters.com/article/us-health-coronavirus-bentley-layoffs/british-luxury-carmaker-bentley-to-cut-quarter-of-workforce-idUSKBN23B39H,['British luxury carmaker Bentley to cut quarter of workforce'],"['June 4, 2020 /  9:02 PM / 7 days ago']","['(Reuters) - British luxury carmaker Bentley Motors said on Friday it plans to shed up to 1,000 jobs, nearly a quarter of its workforce, adding to the gloom in the sector hit hard by the coronavirus pandemic. ', 'The redundancies at the Volkswagen-owned (', ') Bentley brand follow cuts, totalling up to 2,000 jobs, announced on Thursday at luxury rival Aston Martin (', ') and at car dealership Lookers (', '). ', 'The 100-year old Bentley, which has a total workforce of 4,200, said it was offering voluntary redundancy terms but could not rule out compulsory redundancies. ', '“This is a necessary step that we have to take to safeguard the jobs of the vast majority who will remain, and deliver a sustainable business model for the future,” said chairman and chief executive Adrian Hallmark. ', '“COVID-19 has not been the cause of this measure but a hastener.” ', 'Bentley makes most of its cars in Crewe, north west England. The site reopened on May 11, seven weeks after it shut due to the coronavirus outbreak, making it one of the first automakers to resume production in Britain. ', 'The firm faces hundreds of millions of pounds of deferred or lost revenue from the plant closure and reduced output due to the pandemic. ', 'The job losses form part of Bentley’s “Beyond100” strategy that will see it accelerate the development of electrified models. ', 'It is targeting for every model it offers to have the option of a hybrid variant by 2023, and its first pure electric model to be launched in 2026. ', 'British new car sales tumbled by an annual 89% in May, only slightly less negative than April’s record 97% collapse, as car dealerships remained shuttered by the lockdown, industry data showed on Thursday. ', 'Reporting by James Davey in London and Kanishka Singh in Bengaluru,; Editing by Tom Brown and Ed Osmond']",2020-06-04 21:02:00,0.208,0.792,0.0,-0.2732,0.058,0.926,0.016,-0.9126
https://www.reuters.com/article/us-health-coronavirus-automakers/vw-toyota-delay-u-s-production-restart-citing-supplier-concerns-idUSKBN22B2XO,"['VW, Toyota delay U.S. production restart, citing supplier concerns']","['April 29, 2020 /  6:26 PM / 13 days ago']","['(Reuters) - Volkswagen AG (', ') and Toyota Motor Corp (', ') said on  Wednesday they will delay restarting U.S. production amid the coronavirus pandemic and concerns about the automotive supply network. ', 'VW said it is indefinitely delaying the resumption of production at its Tennessee assembly plant that had been set to restart on May 3. ', 'Toyota said it will delay the resumption of North American manufacturing operations to the week of May 11 from the week of May 4 after an “extensive review with our supplier and logistics network.” ', 'The German automaker in a statement said that before it sets a new date it “will weigh the readiness of the supplier base, as well as market demand and the status of the COVID-19 outbreak.” VW’s U.S. production has been suspended since March 21. ', 'Automakers had hoped to begin restarting production in early May but face hurdles including orders in key states like Michigan that limit non-essential business operations.  ', 'Germany’s BMW AG (', ') said Wednesday it plans to restart work at its Spartanburg, South Carolina, plant on Monday at about half the factory’s capacity and then “carefully ramp up production.”   ', 'Detroit’s Big Three automakers have been in regular talks with the United Auto Workers (UAW) union on the conditions needed to resume production, but the companies not appear likely to resume U.S. production before May 18 at the earliest. ', 'UAW spokesman Brian Rothenberg said the union continues to “have discussions about key health and safety issues and science that need to be in place for a restart.” ', 'No. 2 U.S. automaker Ford Motor Co (', ') said on Wednesday it still had no date to restart work at its North American plants, but scheduled a Thursday conference call to explain how it will protect its workers. ', 'Ohio on Monday outlined its plan, which included reopening the construction and manufacturing sectors on May 4. ', 'Michigan Governor Gretchen Whitmer has not set a reopening date for manufacturing yet, and the UAW, which represents many hourly auto workers in Michigan and other states, has said early May is “too soon and too risky” to reopen. ', 'On Wednesday, Whitmer said she is allowing the state’s construction sector to reopen on May 7, and emphasized worker safety was paramount. ', '“Workplace safety cannot be an afterthought,” she said at a press conference. “It’s an essential part of how we achieve a strong, vibrant economy.” ', 'Kristin  Dziczek, vice president, Industry, Labor & Economics at the Center for Automotive Research in Michigan, said to restart production there needs to be a tremendous orchestration and “synchronization” across many different regions with different challenges like COVID-19 and different state orders on what is essential manufacturing. ', 'Reporting by David Shepardson and Ben Klayman; Editing by Chizu Nomiyama, Jonathan Oatis and Cynthia Osterman']",2020-04-29 18:26:00,0.223,0.777,0.0,-0.3182,0.019,0.9,0.081,0.9857
https://www.reuters.com/article/us-guoxuan-volkswagen-m-a-electric/volkswagen-becomes-biggest-shareholder-of-chinas-ev-battery-maker-guoxuan-idUSKBN2342S7,"[""Volkswagen becomes biggest shareholder of China's EV battery maker Guoxuan""]","['May 28, 2020 /  4:13 PM / in a day']","['BEIJING/HONG KONG (Reuters) - German automaker Volkswagen AG (', ') has become the biggest shareholder of China’s electric vehicle battery maker Guoxuan High-Tech Co Ltd with a 26.5% stake, Guoxuan said in stock exchange filings on Thursday. ', 'Reuters reported the Volkswagen is in final talks to invest in the Hefei-based battery company on Wednesday. ', 'Guoxuan said it will restart share trading on May 29. Volkswagen did not immediately respond to a request for comment. ', 'Reporting by Yilei Sun in Beijing and Julie Zhu in Hong Kong; editing by David Evans']",2020-05-28 16:13:00,0.0,1.0,0.0,0.0,0.0,0.976,0.024,0.296
https://www.reuters.com/article/us-ford-motor-volkswagen-electric/ford-volkswagen-target-8-million-vehicles-in-van-alliance-idUSKBN23H1T1,"['Ford, Volkswagen target 8 million vehicles in van alliance']","['June 10, 2020 /  11:56 AM / 11 days ago']","['(Reuters) - Ford Motor Co (', ') and Volkswagen AG (', ') said on Wednesday they would make up to 8 million units of medium pickup trucks and commercial vans over the lifecycle of the vehicles as part of an alliance announced last year. ', 'The alliance was forged in January 2019 and expanded later, as carmakers join forces to invest in electric and self-driving technology in a bid to save billions of dollars. ', 'The automakers will collaborate on a city van built by Volkswagen, a 1-ton cargo van developed by Ford, and a Volkswagen medium pickup built on the Ford Ranger platform, beginning 2022. ', 'The No. 2 U.S. automaker will also develop a new electric vehicle for Europe based on Volkswagen’s Modular Electric Drive toolkit by 2023, and deliver more than 600,000 units over several years. ', '“This collaboration will efficiently drive down development costs, allowing broader global distribution of electric and commercial vehicles, and enhance the positions of both companies,” Volkswagen Group CEO Herbert Diess said on Wednesday.     ', 'The companies will also develop an autonomous-vehicle business based on Argo AI’s self-driving technology.  ', 'Last week, Volkswagen closed a $2.6 billion investment in Argo AI, Ford’s self-driving cars venture, which is now jointly controlled by the alliance. ', 'Reporting by Sanjana Shivdas in Bengaluru; Editing by Vinay Dwivedi and Sriraj Kalluvila']",2020-06-10 11:56:00,0.0,1.0,0.0,0.0,0.01,0.954,0.036,0.7096
https://www.reuters.com/article/us-europcar-m-a-volkswagen/volkswagen-explores-acquisition-of-car-rental-group-europcar-sources-idUSKBN23U3EP,['Volkswagen explores acquisition of car rental group Europcar: sources'],"['June 23, 2020 /  10:28 PM / 9 days ago']","['(Reuters) - Volkswagen AG (', ') is in talks to acquire French car rental firm Europcar Mobility Group SA (', '), in a deal that would allow the German car maker to better capitalize on its fleet, people familiar with the matter said on Tuesday. ', 'The acquisition would come as Europcar struggles to cope with the economic fallout of the COVID-19 pandemic, which has weighed on travel around the world and sapped demand for car rentals. It would represent a reversal for Volkswagen, which sold Europcar to investment firm Eurazeo SE (', ') in 2006.  ', 'Volkswagen has reached out to Europcar to express its interest in an acquisition and carry out due diligence, one of the sources said. The talks are preliminary and a deal is far from certain given the financial toll of the coronavirus outbreak on Europcar, the sources added. ', 'Europcar, which has market capitalization of 390 million euros ($441 million) and net debt as of the end of March of more than 1 billion euros, has also attracted interest from private equity firms, including Apollo Global Management Inc (', '), the sources added. ', 'Volkswagen, Apollo and Eurazeo, which currently owns close to 30% of Europcar, declined to comment. ', 'When Volkswagen divested Europcar in 2006, it said it could be a mobility services provider without owning a short-term vehicle hire company. A new deal for Europcar would allow Volkswagen to buy it back at a significant discount to the 3.32 billion euros it sold it for 14 years ago. ', 'Europcar is hoping to avoid the fate of U.S. peer Hertz Global Holdings Inc (', '), which filed for bankruptcy protection in May. ', 'Last month, Europcar said it secured a 307 million euro financing package to manage through the coronavirus crisis, which included a 220 million euro loan guaranteed at 90% by the French state. ', '(This story refiles to fix word order in first paragraph) ', 'Reporting By Greg Roumeliotis in New York, Pamela Barbaglia in London and Gwenaelle Barzic in Paris; Editing by Aurora Ellis']",2020-06-23 22:28:00,0.0,1.0,0.0,0.0,0.036,0.887,0.077,0.891
https://www.reuters.com/article/us-autos-volkswagen-amazon/volkswagen-sees-amazon-built-industrial-cloud-as-future-b2b-marketplace-idUSKCN24O126,['Volkswagen sees Amazon-built ‘industrial cloud’ as future B2B marketplace'],"['July 23, 2020 /  9:20 AM / 6 days ago']","['(Reuters) - Volkswagen AG (', '), Europe’s largest automaker, is expanding its cloud-based software and data portal, aiming to develop it into an industry-wide marketplace where business customers can buy and sell industrial applications, the company said on Thursday. ', 'VW’s “industrial cloud” was designed in partnership with Amazon Web Services and eventually will link more than 120 VW factories around the world to the automaker’s 1,500 suppliers and their 30,000 plants. ', 'The portal is intended as a place to exchange data and software to help accelerate the digitalization of factory processes from stamping to painting to machinery maintenance, according to Nihar Patel, VW’s executive vice president for strategic core projects. ', 'VW has opened the portal to the first group of supplier partners, led by Siemens AG. Those partners are expected to contribute software applications to be shared with VW and among themselves, in what the automaker described as “an App Store approach.” ', 'Among the initial wave of supplier partners are ABB [ABB.UL], the Swiss industrial automation specialist, and Dürr, the German supplier of automated paint systems and plant engineering services. ', 'AWS will help manage the portal and will provide a range of cloud-based support services, including data analytics and computing, according to Dirk Didascalou, vice president of the Internet of Things at AWS. ', 'VW, the world’s third largest automaker by market capitalization behind Tesla Inc and Toyota Motor Corp, has been working on the industrial cloud for several years with AWS, one of Amazon’s fastest-growing, highest-margin businesses and one that works mainly with corporate customers, from BMW AGand Toyota to Avis Budget Group and Formula One, to manage, analyze and in some cases monetize data. ', 'Patel said VW’s efforts to speed up the ongoing digitalization of its factories has the support of the company’s powerful Works Council and its supervisory board. ', 'Reporting by Paul Lienert in Detroit; Editing by David Gregorio']",2020-07-23 09:20:00,0.0,1.0,0.0,0.0,0.0,0.946,0.054,0.9403
https://www.reuters.com/article/us-autos-seat-spain-investment/vws-seat-plans-five-billion-euros-in-investments-in-2020-2025-idUSKBN2491DW,"[""VW's SEAT plans five billion euros in investments in 2020-2025""]","['July 8, 2020 /  9:57 AM / 16 days ago']","['BARCELONA (Reuters) - Volkswagen’s (', ') Spanish brand SEAT said on Wednesday it plans 5 billion euros in investments in 2020-2025, mainly in new R&D, equipment and electric cars, after investing 3.3 billion in 2016-2020. ', 'SEAT’s interim chairman Carsten Isensee said its main Barcelona plant will produce electric vehicles starting in 2025. ', 'Reporting by Joan Faus; Editing by Ingrid Melander']",2020-07-08 09:57:00,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://www.reuters.com/article/us-autos-emissions/ford-vw-will-stay-neutral-on-challenges-to-trump-vehicle-emissions-rule-document-idUSKBN23X2CI,"['Ford, VW will stay neutral on challenges to Trump vehicle emissions rule: document']","['June 26, 2020 /  4:19 PM / 20 days ago']","['WASHINGTON (Reuters) - Four major automakers will not take a position on legal challenges to the Trump administration’s decision to dramatically weaken Obama-era fuel economy standards but want to weigh in on any court fix, according to a document seen by Reuters. ', 'The Trump administration in March finalized rollback of U.S. vehicle emissions standards to require 1.5% annual increases in efficiency through 2026. That is far weaker than the 5% annual increases in the discarded rules adopted under President Barack Obama. ', 'Ford Motor Co, Volkswagen AG (', '), Honda Motor Co and BMW AG struck a voluntary agreement with California in July 2019 on vehicle emissions rules. On Monday, the four automakers plan to ask a U.S. Appeals Court in Washington for permission to be heard in the court challenge “to ensure that any remedy imposed by this court is both appropriate and achievable,” according to a draft of the filing. ', 'Last month, a group of 23 U.S. states led by California, as well as the District of Columbia and some major cities, challenged the Trump vehicle rule. ', 'Volkswagen said on Friday its “preference continues to be one set of national standards that’s achieved through an agreement between the federal government and California.”     ', 'Other major automakers like General Motors Co, Fiat Chrysler Automobiles NV and Toyota Motor Corp have sided with the Trump administration on the rollback. Those companies also sided with the Trump administration in a separate lawsuit over whether the federal government can strip California of the right to set zero emission vehicle requirements. ', 'California Air Resources Board chair Mary Nichols told Reuters on Wednesday the board hopes to finalize the voluntary agreements in the “next few weeks” as memorandums of understanding with the individual automakers. ', 'Reporting by David Shepardson in Washington; Editing by Dan Grebler and Matthew Lewis']",2020-06-26 16:19:00,0.0,0.902,0.098,0.0772,0.048,0.852,0.099,0.9513
https://www.reuters.com/article/products-volkswagen/volkswagen-salespeople-cant-sue-over-dieselgate-judge-rules-idUSL1N2DZ0L2,"[""Volkswagen salespeople can't sue over 'Dieselgate,' judge rules""]","['June 22, 2020 /  11:55 AM / 3 days ago']","['A federal judge has dismissed a proposed class action by Volkswagen salespeople who said the automaker’s diesel emissions cheating scheme fooled them into taking their jobs and resulted in their compensation declining when the scandal became public. ', 'U.S. District Judge Charles Breyer in San Francisco ruled on Thursday that in claiming VW and auto supplier Robert Bosch GmbH committed racketeering and fraud, the salespeople at VW dealerships failed to adequately allege the scheme was what caused them to earn less in commissions due to a drop in sales. ', 'To read the full story on Westlaw Practitioner Insights, click here: ']",2020-06-22 11:55:00,0.0,1.0,0.0,0.0,0.161,0.82,0.019,-0.9451
https://www.reuters.com/article/products-bosch/bosch-cant-enforce-dieselgate-deal-with-61-opt-out-vw-owners-judge-idUSL1N2CV1VE,"[""Bosch can't enforce 'Dieselgate' deal with 61 opt-out VW owners - judge""]","['May 13, 2020 /  6:27 PM / 8 days ago']","['German auto supplier Robert Bosch GmbH cannot force 61 Volkswagen vehicle owners who reneged on a settlement resolving claims that it facilitated the automaker’s diesel emissions cheating scheme to accept the deal, a federal judge has ruled. ', 'U.S. Magistrate Judge Jacqueline Scott Corley in San Francisco on Tuesday said the proposed deal with several vehicle owners who opted out of a $327.5 million class action settlement was not binding because Bosch did not accept its terms in time. ', 'To read the full story on Westlaw Practitioner Insights, click here: ']",2020-05-13 18:27:00,0.0,1.0,0.0,0.0,0.037,0.882,0.081,0.4939
https://www.reuters.com/article/mexico-volkswagen/volkswagen-pushes-back-possible-restart-of-operations-in-mexico-idUSL2N2CD00G,['Volkswagen pushes back possible restart of operations in Mexico'],"['April 25, 2020 /  12:30 AM / 15 days ago']","['MEXICO CITY, April 24 (Reuters) - German automaker Volkswagen will extend until at least May 18 a suspension on operations at two production plants in Mexico due to the ongoing coronavirus pandemic, the company said in a statement on Friday. ', 'Volkswagen is among manufacturers worldwide who are responding to a steep fall in demand, as well as supply chain challenges following public health measures adopted by governments to rein in the pandemic. (Reporting by Sharay Angulo; Editing by Sandra Maler)']",2020-04-25 00:30:00,0.0,1.0,0.0,0.0,0.019,0.917,0.064,0.3818
https://www.reuters.com/article/media-volkswagen-ford-forge-ahead-with-t/media-volkswagen-ford-forge-ahead-with-technology-sharing-to-save-costs-bloomberg-news-idUSL4N2CW413,"['MEDIA-Volkswagen, Ford forge ahead with technology sharing to save costs - Bloomberg News']","['May 14, 2020 /  6:07 PM / 3 days ago']","['-- Source link: ', ' ', '— Note: Reuters has not verified this story and does not vouch for its accuracy']",2020-05-14 18:07:00,0.0,0.625,0.375,0.7184,0.0,1.0,0.0,0.0
https://www.reuters.com/article/idUSS8N2AP0H1,['BRIEF-Volkswagen April Group\xa0Deliveries Down 45.4%'],"['May 15, 2020 /  9:13 AM / Updated 3 hours ago']","['May 15 (Reuters) - Volkswagen AG: ', '* VW SAYS APRIL GROUP DELIVERIES DOWN 45.4% AT 473,500 VEHICLES ', '* VW SAYS APRIL GROUP DELIVERIES DOWN 76.7% IN WESTERN EUROPE, DOWN 61.5% IN CENTRAL AND EASTERN EUROPE, DOWN 52.8% IN NORTH AMERICA, UP 1.0% IN CHINA ', '* VW SAYS JAN-APRIL GROUP DELIVERIES DOWN 28.6% AT 2,479,500 VEHICLES ', 'Further company coverage: (Gdansk Newsroom)']",2020-05-15 09:13:00,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
https://www.reuters.com/article/health-coronavirus-volkswagen-outlook/vw-sees-multi-speed-coronavirus-rebound-led-by-china-idUSL8N2CO2PN,['VW sees multi-speed coronavirus rebound led by China'],"['May 6, 2020 /  8:17 AM / 4 days ago']","['FRANKFURT, May 6 (Reuters) - Volkswagen said demand in China was rebounding, thanks to customers who want to switch from public transport to personal vehicles, but warned sales would not recover as quickly in other parts of the world. ', 'Sales of passenger cars in China were above year-earlier levels in the last week of April, Volkswagen executive Juergen Stackmann, who is responsible for passenger car sales and marketing at the VW brand, said on Wednesday. ', '“It is clear to see that China will go through V shape,” Stackmann said, referring to the shape of the recovery curve. “We are not counting on a V shape recovery for Europe.” ', 'In April, sales in Germany were down 60% on the year, with the rest of Europe down 85% as some major markets like Italy and Spain came to a full stop, Stackmann said. ', 'Sales in North America were down 50%, and down 81% in South America, Stackmann said. ', '“There might be a trend toward individual mobility since people want to avoid public transport these days,” he said, explaining that VW’s Chinese budget brand Jetta had picked up market share after the country eased lockdown rules. ', '“Jetta in the first month of reopening has been a very, very strong month,” Stackmann said, adding that unlike Europe, China still had lots of first time car buyers. ', 'In Europe demand was patchy, he said ', '“We will see a two-speed Europe. Southern Europe was hit really badly. Italy, Spain and to some extent France. We expect recovery to take much longer, it will be bathtub shaped,” he said. ', 'Norther European countries, includig Norway, Sweden, Denmark and Germany fared better. In Germany, sales to fleet customers remained almost at normal levels in April compared with a year earlier, he said. ', 'Pre-booking for VW’s ID 3 electric car stands at 37,000 vehicles, with demand coming from across Europe and strongest in Germany, Stackmann said. ', 'Aside from seeking government stimulus measures, Volkswagen is adapting its financing and leasing offers to make downpayments more palatable. ', 'Some financing offers will be stretched to 72 months, instead of 36, and Volkswagen will offer unemployment insurance, which allows new car buyers to suspend payments if they lose their job. ', '“Financing will become the main instrument for the industry in the months to come,” Stackmann said. (Reporting by Edward Taylor; Editing by Mark Potter)']",2020-05-06 08:17:00,0.0,1.0,0.0,0.0,0.064,0.851,0.084,0.8644
https://www.reuters.com/article/health-coronavirus-volkswagen-factory/vw-re-starts-europes-largest-car-factory-after-coronavirus-shutdown-idUSL5N2CF19O,"[""VW re-starts Europe's largest car factory after coronavirus shutdown""]","['April 27, 2020 /  6:19 AM / 13 days ago']","['FRANKFURT, April 27 (Reuters) - Volkswagen the world’s largest carmaker by sales, on Monday said it had resumed work at its biggest factory in Wolfsburg, Germany, to give its workers time to adapt to new hygiene measures to combat the coronavirus. ', 'Encouraged by a fall in infection rates, Germany eased lockdown rules and carmakers are relying on the country’s ability to trace and contain the coronavirus to put Europe’s largest economy back to work. ', 'In Wolfsburg, around 8,000 workers started building cars again on Monday, including the VW Golf. This week 1,400 cars will be built, followed by 6,000 cars in a fortnight, VW said. ', 'Production capacity in the Wolfsburg plant will be at around 10%-15% to begin with, and reach around 40% of pre-crisis levels in the week after, Andreas Tostmann, VW brand’s board member responsible for production told Reuters. ', '“The restart of Europe’s biggest car factory after weeks of standstill is an important symbol for our employees, our dealers, suppliers, the German economy and for Europe,” Tostmann said. ', 'VW has overhauled its procedures to include extra hygiene measures. Workers are told to measure their temperature and to get changed into their overalls at home, to prevent crowding in factory changing rooms. ', 'Extra markings have been put on the factory floor so that workers are better able to adhere to a 1.5 metre social distancing rule, and extra time is provided so that employees can disinfect their tools and surfaces, VW said. ', 'Volkswagen began producing components in Braunschweig, Kassel, Salzgitter and Hanover in early April and resumed car manufacturing in Zwickau and Bratislava on April 20 and in Chemnitz on April 23. ', 'This week Volkswagen Group will re-start production in Portugal, Spain, Russia, South Africa and South America and from May 3 onwards in Chattanooga in the United States. ', 'Volkswagen further said that around 70% of its dealerships in Germany had re-opened. (Reporting by Jan Schwartz and Edward Taylor; Editing by Kirsten Donovan)']",2020-04-27 06:19:00,0.0,1.0,0.0,0.0,0.007,0.937,0.056,0.9118
https://www.reuters.com/article/health-coronavirus-germany-autos/german-auto-stimulus-to-boost-vws-electric-push-idUSL8N2DG6DD,"[""German auto stimulus to boost VW's electric push""]","['June 4, 2020 /  7:28 AM / in 8 days']","['BERLIN/FRANKFURT, June 3 (Reuters) - Germany unveiled sweeping incentives for cheap electric cars and for hybrid vehicles, providing a boost to Volkswagen’s electric push while staggered taxes for polluting combustion-engined cars will penalise sports utility vehicles. ', 'Buyer incentives for passenger cars, including a lowering of value added tax to 16% from 19% were included as part of a 130 billion euro ($145.74 billion) stimulus package to speed up Germany’s recovery from the coronavirus. ', 'In addition to a staggered tax on vehicles emitting large amounts of carbon dioxide (CO2), hitting sports utility vehicles, Germany included a 6,000 euro incentive for battery electric cars costing below 40,000 euros. ', 'This brings consumer incentives for electric cars to 9,000 euros once a 3,000 euro manufacturer stipend is included, but the 40,000 price threshold means premium carmakers like BMW, Mercedes, and even Tesla are not eligible for the full amount. ', 'Tesla’s Model 3 retails starting at 43,990 euros in Germany while prices for the Mercedes EQC start at 71,590 euros and Audi’s E-Tron prices start at around 69,900 euros. ', 'The stimulus will benefit mainly cheaper electric cars like Kia’s e-Niro, which starts at 34,290 euros while VW’s new ID3 model will cost 29,990 euros when it launches this summer. Peugeot’s e-208 GT, costing 36,600 euros, will also benefit. ', 'In Germany, electric cars made up 1.8% of new passenger car registrations last year, with diesel and petrol cars accounting for 32% and 59.2% percent respectively. Hybrid cars made up 6.6% of new registrations in 2019. ', 'Germany said its motor vehicle tax will be reformed. From January 2021, cars with an emission of more than 95 grams of CO2 per kilometre will face a staggered tax. ', 'The average vehicle emissions of a new car last year in Germany was around 150.9 grams of CO2 per kilometre. ($1 = 0.8920 euros) (Reporting by Markus Wacket in Berlin and Edward Taylor in Frankfurt Editing by Michelle Martin)']",2020-06-04 07:28:00,0.0,0.722,0.278,0.4019,0.004,0.901,0.095,0.9801
https://www.reuters.com/article/health-coronavirus-automakers/volkswagen-indefinitely-delays-restarting-u-s-production-idUSL1N2CH27T,['Volkswagen indefinitely delays restarting U.S. production'],"['April 29, 2020 /  6:16 PM / 16 days ago']","['April 29 (Reuters) - Volkswagen AG said Wednesday it is indefinitely delaying the resumption of production at its Tennessee assembly plant that had been set to restart on May 3. ', 'The German automaker in a statement that said before it sets a new date it “will weigh the readiness of the supplier base, as well as market demand and the status of the COVID-19 outbreak.” VW’s U.S. production has been suspended since March 21. Automakers had hoped to begin restarting production in early May but face hurdles including orders in key states like Michigan that limit non-essential business operations. (Reporting by David Shepardson Editing by Chizu Nomiyama)']",2020-04-29 18:16:00,0.0,1.0,0.0,0.0,0.03,0.897,0.073,0.5859
https://www.reuters.com/article/ford-motor-volkswagen-electric/ford-to-expand-alliance-with-volkswagen-to-make-about-8-mln-commercial-vehicles-idUSL4N2DN2KU,['Ford to expand alliance with Volkswagen to make about 8 mln commercial vehicles'],"['June 10, 2020 /  11:17 AM / 11 days ago']","['June 10 (Reuters) - Ford Motor Co said on Wednesday it would expand its alliance with Volkswagen AG to produce up to 8 million commercial vehicles. ', 'The No. 2 U.S. automaker also said it would build a new electric vehicle for Europe and, starting 2023, it could deliver more than 600,000 units. (Reporting by Sanjana Shivdas in Bengaluru; Editing by Vinay Dwivedi)']",2020-06-10 11:17:00,0.0,0.827,0.173,0.3182,0.036,0.927,0.037,0.0258
